Columns Steel - Data,,,,,,,,,,,,,,,,,
Mark,Type Mark,Family,Type,Classification.MasterFormat.Description,Classification.MasterFormat.Number,Count,Base Level,Base Offset,Top Level,Top Offset,Length,Column Location Mark,BHE_Material,Workset,BHE_Material Grade,Tonnage By Volume,
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1G-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1G-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NB-110,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NB-110,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NB-110,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1G-110,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1G-110,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1G-110,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NB-111,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NB-111,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NB-111,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1G-111,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1G-111,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1G-111,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NB-112,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NB-112,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NB-112,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1G-112,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1G-112,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NB-117,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NB-117,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NB-117,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1G-117,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1G-117,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1G-117,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NB-118,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NB-118,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NB-118,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1G-118,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1G-118,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1G-118,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NB-119,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NB-119,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1G-119,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1G-119,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1G-119,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NB-120,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NB-120,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1G-120,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1G-120,Steel,BHE_ELEM_New Structure Turbine Hall,,0.457 m³,3.588601
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1G-120,Steel,BHE_ELEM_New Structure Turbine Hall,,0.656 m³,5.152504
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1N25-1NF,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1N1-1NF,Steel,BHE_ELEM_New Structure Turbine Hall,,0.593 m³,4.654475
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 03 FFL,2.7,LEVEL 04 SSL,0,6147.3,1D-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.364 m³,2.861246
,100-CS160,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x467,Structural Steel Framing,05 12 00,1,LEVEL 03 FFL,2.7,LEVEL 04 SSL,0,6147.3,1.00E-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.364 m³,2.861246
,100-CS174,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x551,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1G-19,Steel,BHE_ELEM_New Structure Turbine Hall,,0.700 m³,5.494589
,100-CS174,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x551,Structural Steel Framing,05 12 00,1,LEVEL 05 SSL,-4845,ROOF LEVEL,-5500,10065,1NC-112,Steel,BHE_ELEM_New Structure Turbine Hall,,0.704 m³,5.530303
,100-CS174,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x551,Structural Steel Framing,05 12 00,1,LEVEL 05 SSL,-4845,ROOF LEVEL,-5500,10065,1NF-112,Steel,BHE_ELEM_New Structure Turbine Hall,,0.704 m³,5.530303
,100-CS174,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x551,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NB-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.700 m³,5.494589
,100-CS174,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x551,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1G-112,Steel,BHE_ELEM_New Structure Turbine Hall,,0.700 m³,5.494589
,100-CS174,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x551,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NB-119,Steel,BHE_ELEM_New Structure Turbine Hall,,0.700 m³,5.494589
,100-CS174,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x551,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NB-120,Steel,BHE_ELEM_New Structure Turbine Hall,,0.700 m³,5.494589
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NC-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NC-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.621 m³,4.875565
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NC-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.892 m³,7.000325
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NC-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1380,6225,1NC-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.501 m³,3.936497
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NF-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,0,7730,1NF-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.623 m³,4.888212
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,0,LEVEL 03 SSL,0,11050,1NF-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.890 m³,6.987677
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NF-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1380,6225,1NF-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.501 m³,3.936497
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NC-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NC-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.621 m³,4.875565
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NC-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.892 m³,7.000325
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NC-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NF-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,0,7730,1NF-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.623 m³,4.888212
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,0,LEVEL 03 SSL,0,11050,1NF-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.890 m³,6.987677
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NF-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NC-13,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NC-13,Steel,BHE_ELEM_New Structure Turbine Hall,,0.621 m³,4.875565
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NC-13,Steel,BHE_ELEM_New Structure Turbine Hall,,0.892 m³,7.000325
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NC-13,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NF-13,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NF-13,Steel,BHE_ELEM_New Structure Turbine Hall,,0.621 m³,4.875565
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NF-13,Steel,BHE_ELEM_New Structure Turbine Hall,,0.892 m³,7.000325
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NF-13,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NC-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NC-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.621 m³,4.875565
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NC-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.892 m³,7.000325
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NC-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NF-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,0,7730,1NF-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.623 m³,4.888212
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,0,LEVEL 03 SSL,0,11050,1NF-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.890 m³,6.987677
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,-160,5590,1NF-14,Steel,BHE_ELEM_New Structure Turbine Hall,,0.450 m³,3.534943
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NC-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NC-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.621 m³,4.875565
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NC-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.892 m³,7.000325
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NC-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NF-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,-20,7710,1NF-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.621 m³,4.875565
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,-20,LEVEL 03 SSL,0,11070,1NF-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.892 m³,7.000325
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,-160,5590,1NF-15,Steel,BHE_ELEM_New Structure Turbine Hall,,0.450 m³,3.534943
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NC-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,0,7730,1NC-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.623 m³,4.888212
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,0,LEVEL 03 SSL,0,11050,1NC-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.890 m³,6.987677
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NC-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NF-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 01 SSL,0,LEVEL 02 SSL,0,7730,1NF-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.623 m³,4.888212
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 02 SSL,0,LEVEL 03 SSL,0,11050,1NF-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.890 m³,6.987677
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 03 SSL,0,LEVEL 04 SSL,0,5750,1NF-16,Steel,BHE_ELEM_New Structure Turbine Hall,,0.463 m³,3.636122
,100-CS151,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x406x634,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,0,10000,1NC-17,Steel,BHE_ELEM_New Structure Turbine Hall,,0.806 m³,6.32369
